Date,Province,Cases,tsf,mst,rh,rfm,area,spd,sca
05/01/2020,Bulacan,16,1152978.429,26.21428571,77.85714286,1.858968571,2775,409.5465429,41.38095238
12/01/2020,Bulacan,12.42857143,1131711.857,26.2,77.14285714,2.049667143,2775,397.4270714,40.71428572
19/01/2020,Bulacan,11,1109271.571,26.14285714,77.14285714,1.32209,2775,389.3404714,57.71428571
26/01/2020,Bulacan,11,1086831.429,26.11428571,77.57142857,2.267275714,2775,381.2538714,59.28571428
02/02/2020,Bulacan,11,1064391,25.75714286,77.28571429,2.387708571,2775,373.1672714,53.95238095
09/02/2020,Bulacan,4.714285714,1041950.571,25.6,75,0.84186,2775,365.0806714,45.38095238
16/02/2020,Bulacan,0,1019510.429,25.61428571,74.71428571,1.014617143,2775,356.9940857,32.52380952
23/02/2020,Bulacan,0,997070.1429,25.62857143,74.57142857,1.051162857,2775,348.9074857,33.38095238
01/03/2020,Bulacan,0,974629.8571,26,74.71428571,0.96977,2775,340.8208857,28
08/03/2020,Bulacan,0,952189.4286,27.98571429,73.85714286,1.16395,2775,332.7342857,15.28571429
15/03/2020,Bulacan,0,929749.1429,28,73.42857143,1.066275714,2775,324.6476857,0.904761905
22/03/2020,Bulacan,0,907308.8571,27.98571429,74.28571429,1.071924286,2775,316.5610857,0
29/03/2020,Bulacan,0,884868.5714,28,74.28571429,1.54535,2775,308.4745,0.333333333
05/04/2020,Bulacan,0,859790.8571,28.45714286,73.42857143,1.979235714,2775,306.8639571,1
12/04/2020,Bulacan,0,825218.2857,29,73.28571429,2.103487143,2775,297.3760286,1
19/04/2020,Bulacan,0,789855,28.82857143,73.28571429,0.89651,2775,284.6323571,1
26/04/2020,Bulacan,0,754491,28.97142857,73,4.098338571,2775,271.8887286,0.238095238
03/05/2020,Bulacan,0,719127.7143,29.38571429,74.42857143,6.637541429,2775,259.1450714,0
10/05/2020,Bulacan,0,683764,29.61428571,77.14285714,9.78372,2775,246.4014429,0
17/05/2020,Bulacan,0,648400.1429,29.58571429,77.42857143,7.94784,2775,233.6577857,0
24/05/2020,Bulacan,0,613037,29.7,77.42857143,5.730731429,2775,220.9141429,0
31/05/2020,Bulacan,0,577673,29.74285714,77.42857143,3.18256,2775,208.1705,0
07/06/2020,Bulacan,0,542309.5714,29.27142857,78.57142857,11.29352286,2775,195.4268571,0
14/06/2020,Bulacan,0,506946,29.32857143,78.71428571,10.39485286,2775,182.6832,0
21/06/2020,Bulacan,0,471582,29.18571429,78.14285714,7.39419,2775,169.9395571,0
28/06/2020,Bulacan,0,436219,29.31428571,78.57142857,4.55233,2775,157.1959286,0
05/07/2020,Bulacan,0,406256.4286,28.95714286,79.85714286,4.599501429,2775,146.3987286,0
12/07/2020,Bulacan,0,395739.2857,28.97142857,80.28571429,6.545678571,2775,142.6088,0
19/07/2020,Bulacan,0,386843,28.94285714,79.71428571,18.01047,2775,139.4028,0
26/07/2020,Bulacan,0,377946,28.78571429,80.42857143,16.75631286,2775,136.1968,0
02/08/2020,Bulacan,0,369049.7143,28.65714286,81.28571429,16.29784,2775,132.9908,1.666666667
09/08/2020,Bulacan,0,360153,27.81428571,86,16.55698,2775,129.7848429,1.666666667
16/08/2020,Bulacan,0,351256.1429,27.8,85.57142857,8.733887143,2775,126.5789,1.666666667
23/08/2020,Bulacan,0,342360,28.08571429,85,6.40465,2775,123.3729,1.666666667
30/08/2020,Bulacan,0,333463,28.04285714,85.71428571,8.40465,2775,120.1669,1.666666667
06/09/2020,Bulacan,0,324566.4286,28.64285714,84.28571429,11.67624286,2775,116.9609,1.666666667
13/09/2020,Bulacan,0,315670,28.52857143,84.14285714,11.57325429,2775,113.7549,1.666666667
20/09/2020,Bulacan,0,306773,28.48571429,83.85714286,8.04419,2775,110.5489,1.666666667
27/09/2020,Bulacan,0,297876.8571,28.44285714,84.42857143,12.75348714,2775,107.3429,1.666666667
04/10/2020,Bulacan,0,288202.8571,28.05714286,84.42857143,14.73189429,2775,103.8568714,1.666666667
11/10/2020,Bulacan,0,273737.2857,27.5,85.57142857,16.32326,2775,98.6441,1.428571429
18/10/2020,Bulacan,0,258494.5714,27.35714286,85,15.72791,2775,93.1512,0
25/10/2020,Bulacan,0,243251.7143,27.6,85.71428571,15.54452143,2775,87.6583,0
01/11/2020,Bulacan,0,228009.1429,27.57142857,85.14285714,15.40698,2775,82.1654,0
08/11/2020,Bulacan,0,212766.2857,27.15714286,80.71428571,25.68372,2775,76.6726,1.190476191
15/11/2020,Bulacan,0,197523.7143,27.2,80.85714286,17.40199429,2775,71.1797,1.666666667
22/11/2020,Bulacan,0,182280.8571,27.28571429,81,11.13654714,2775,65.6868,3.095238095
29/11/2020,Bulacan,0,167038.2857,27.24285714,81.14285714,10.81163,2775,60.1939,2.761904762
06/12/2020,Bulacan,0,151795.4286,26.88571429,82.14285714,14.13056571,2775,54.7011,2.523809524
13/12/2020,Bulacan,0,136552.7143,26.71428571,82.42857143,14.97973429,2775,49.2082,1.476190476
20/12/2020,Bulacan,0,121310,26.84285714,82,13.78372,2775,43.7153,0.428571428
27/12/2020,Bulacan,0,106067.2857,26.87142857,82.42857143,12.17807714,2775,38.2224,0
03/01/2021,Bulacan,0,91732.14286,26.45714286,79.71428571,9.880235714,2775,33.05661429,0
10/01/2021,Bulacan,0,88287,25.95714286,77.14285714,4.80465,2775,31.81501429,0
17/01/2021,Bulacan,0,87866,25.95714286,77.42857143,2.933884286,2775,31.66351429,0
24/01/2021,Bulacan,0,87446,25.75714286,77.14285714,2.099832857,2775,31.51202857,0
31/01/2021,Bulacan,0,87025.57143,25.8,77,1.40349,2775,31.36054286,0
07/02/2021,Bulacan,0,86605,26.11428571,76.71428571,3.112787143,2775,31.20904286,0
14/02/2021,Bulacan,0,86185,25.78571429,77,4.033052857,2775,31.05755714,0
21/02/2021,Bulacan,0,85764.14286,25.88571429,77.57142857,4.88023,2775,30.90605714,0
28/02/2021,Bulacan,0,85344,25.95714286,76.85714286,1.34302,2775,30.75457143,0
07/03/2021,Bulacan,0,84923.71429,27.74285714,76.14285714,4.171591429,2775,30.60308571,0
14/03/2021,Bulacan,0,84503,27.74285714,75.71428571,3.417108571,2775,30.45158571,0
21/03/2021,Bulacan,0,84083,27.74285714,76,1.78256,2775,30.3001,0
28/03/2021,Bulacan,0,83662.28571,27.67142857,76,0.59767,2775,30.14861429,0
04/04/2021,Bulacan,0,83380.85714,28.62857143,72.57142857,1.202157143,2775,30.04715714,0
11/04/2021,Bulacan,0,83955.57143,29.05714286,70.42857143,2.00814,2775,30.25422857,0
18/04/2021,Bulacan,0,84669,28.84285714,70.57142857,1.67326,2775,30.51137143,0
25/04/2021,Bulacan,0,85382.71429,29,70.71428571,2.17226,2775,30.7685,0
02/05/2021,Bulacan,0,86096,29.31428571,70.28571429,2.649001429,2775,31.02562857,0
09/05/2021,Bulacan,0,86809.85714,30.45714286,70,3.26395,2775,31.28277143,0
16/05/2021,Bulacan,0,87523,30.37142857,70.14285714,2.175914286,2775,31.5399,0
23/05/2021,Bulacan,0,88237,30.35714286,70,3.961628571,2775,31.79702857,0
30/05/2021,Bulacan,0,88950.14286,30.45714286,69.85714286,9.51395,2775,32.05417143,0
06/06/2021,Bulacan,0,89664,29.14285714,78,4.903485714,2775,32.3113,0
13/06/2021,Bulacan,0,90377.28571,29.28571429,79.85714286,3.424417143,2775,32.56842857,0
20/06/2021,Bulacan,0,91091,29.3,79.57142857,4.33721,2775,32.82557143,0
27/06/2021,Bulacan,0,91804.42857,29.11428571,79.57142857,21.36943571,2775,33.0827,0
04/07/2021,Bulacan,0,92485.14286,28.52857143,81.71428571,21.49119429,2775,33.32801429,0
11/07/2021,Bulacan,0,92963.71429,27.87142857,83.42857143,17.8686,2775,33.50042857,0
18/07/2021,Bulacan,0,93409.28571,28.02857143,84.14285714,34.72093,2775,33.66105714,0
25/07/2021,Bulacan,0,93855.14286,28.01428571,83.71428571,18.87375286,2775,33.82167143,0
01/08/2021,Bulacan,0,94301,28.05714286,84,6.98837,2775,33.98228571,0
08/08/2021,Bulacan,0,94746.71429,28.01428571,83.57142857,7.34186,2775,34.14292857,0
15/08/2021,Bulacan,0,95192.28571,28,83.71428571,10.54850571,2775,34.30352857,0
22/08/2021,Bulacan,0,95638,28.01428571,83.28571429,14.71362286,2775,34.46415714,0
29/08/2021,Bulacan,0,96083.71429,27.97142857,83.71428571,25.27442,2775,34.62477143,0
05/09/2021,Bulacan,0,96529.28571,28.22857143,83.71428571,19.06428429,2775,34.78538571,0
12/09/2021,Bulacan,0,96975.28571,28.14285714,82.85714286,14.94468286,2775,34.94601429,0
19/09/2021,Bulacan,0,97421,27.9,83.71428571,5.1314,2775,35.10662857,0
26/09/2021,Bulacan,0,97866.71429,28.24285714,83.42857143,6.988542857,2775,35.26724286,0
03/10/2021,Bulacan,0,98382.14286,27.92857143,82.42857143,8.075251429,2775,35.45302857,0
10/10/2021,Bulacan,0,99735.57143,27.68571429,80.57142857,8.93488,2775,35.94078571,0
17/10/2021,Bulacan,0,101322,27.91428571,80.42857143,4.720925714,2775,36.5124,0
24/10/2021,Bulacan,0,102908.1429,27.88571429,81,4.91611,2775,37.08401429,0
31/10/2021,Bulacan,0,104494.4286,27.72857143,80.85714286,6.11279,2775,37.65565714,0
07/11/2021,Bulacan,0,106080.7143,28.14285714,75.71428571,3.257312857,2775,38.22728571,0
14/11/2021,Bulacan,0,107667,28.25714286,76.57142857,3.713791429,2775,38.7989,0
21/11/2021,Bulacan,0,109253.1429,28.3,76.28571429,4.95698,2775,39.37052857,0
28/11/2021,Bulacan,0,110839.4286,28.4,76.57142857,1.18605,2775,39.94215714,0
05/12/2021,Bulacan,0,112425.8571,26.74285714,75,4.767444286,2775,40.51378571,0
12/12/2021,Bulacan,0,114012,26.2,74,6.914121429,2775,41.0854,0
19/12/2021,Bulacan,0,115598.1429,26.3,74.42857143,3.67791,2775,41.65702857,0
26/12/2021,Bulacan,0,117184.5714,26.27142857,74.14285714,2.014288571,2775,42.22865714,0
02/01/2022,Bulacan,0,118742,26,74.85714286,1.331065714,2775,42.7899,0
09/01/2022,Bulacan,0,119348.4286,25.9,75.14285714,1.22442,2775,43.00844286,0
16/01/2022,Bulacan,0,119522.7143,25.71428571,75.57142857,2.857312857,2775,43.07122857,0
23/01/2022,Bulacan,0,119697,25.95714286,75.85714286,2.72243,2775,43.13401429,0
30/01/2022,Bulacan,0,119871,25.81428571,75.57142857,0.75233,2775,43.1968,0
06/02/2022,Bulacan,0,120045.2857,26.44285714,76.57142857,0.999837143,2775,43.25957143,0
13/02/2022,Bulacan,0,120219.5714,26.4,76.57142857,1.662294286,2775,43.32237143,0
20/02/2022,Bulacan,0,120393.8571,26.47142857,77,3.07093,2775,43.38514286,0.19047619
27/02/2022,Bulacan,0,120568,26.28571429,76.42857143,1.394521429,2775,43.44792857,0.476190476
06/03/2022,Bulacan,0,120742.1429,27.88571429,75.42857143,4.13837,2775,43.5107,0.666666667
13/03/2022,Bulacan,0,120916.4286,28.2,75,4.446675714,2775,43.5735,0.523809524
20/03/2022,Bulacan,0,121090.7143,28.24285714,75.28571429,2.19419,2775,43.63627143,0.238095238
27/03/2022,Bulacan,0,121265,27.95714286,75.28571429,11.91876714,2775,43.69907143,0
03/04/2022,Bulacan,0,121439.1429,28.34285714,74.71428571,11.05813571,2775,43.76191429,0
10/04/2022,Bulacan,0,121616.4286,28.3,74.85714286,4.85465,2775,43.82572857,0
17/04/2022,Bulacan,0,121794.1429,28.38571429,75,5.565281429,2775,43.88977143,0
24/04/2022,Bulacan,0,121971.8571,28.52857143,74.71428571,3.33754,2775,43.95382857,0
01/05/2022,Bulacan,0,122149.5714,28.58571429,75.14285714,0.2093,2775,44.01787143,0
08/05/2022,Bulacan,0,122327.4286,29.5,75.57142857,13.72442,2775,44.08192857,0
15/05/2022,Bulacan,0,122505.1429,29.25714286,75.57142857,9.693191429,2775,44.14597143,0
22/05/2022,Bulacan,0,122682.8571,29.25714286,74.85714286,6.604985714,2775,44.21004286,0
29/05/2022,Bulacan,0,122860.5714,29.38571429,75.57142857,6.21628,2775,44.27412857,0
05/06/2022,Bulacan,0,123038.4286,29.17142857,76.71428571,6.181062857,2775,44.33817143,0
12/06/2022,Bulacan,0,123216.1429,28.88571429,77.28571429,7.671261429,2775,44.40222857,0
19/06/2022,Bulacan,0,123394,29.07142857,78,16.77093,2775,44.46627143,0
26/06/2022,Bulacan,0,123571.5714,28.91428571,78,14.32491571,2775,44.53032857,0
03/07/2022,Bulacan,0,123749.4286,28.64285714,79.28571429,14.31229,2775,44.59437143,0
10/07/2022,Bulacan,0,123927.1429,28.6,82.42857143,16.72674,2775,44.65842857,1.761904762
17/07/2022,Bulacan,0,124105,28.7,82.28571429,15.97325143,2775,44.72247143,2
24/07/2022,Bulacan,6,124282.5714,28.62857143,82,17.48720857,2775,44.78654286,2.380952381
31/07/2022,Bulacan,7,124460.4286,28.51428571,82.57142857,19.67326,2775,44.85062857,3.190476191
07/08/2022,Bulacan,13.85714286,124638.1429,27.81428571,85.71428571,14.40082857,2775,44.91467143,4.523809524
14/08/2022,Bulacan,10,124816,27.9,85.71428571,15.94750857,2775,44.97872857,5.666666667
21/08/2022,Bulacan,8,124993.7143,27.72857143,85.85714286,19.1814,2775,45.04277143,5.142857143
28/08/2022,Bulacan,2.285714286,125171.4286,28.12857143,85,15.65814,2775,45.10682857,6
04/09/2022,Bulacan,0,125349.1429,27.84285714,84.57142857,10.34385429,2775,45.17087143,9.57142857
11/09/2022,Bulacan,0,125527,28.34285714,84,3.25814,2775,45.23492857,10.61904762
18/09/2022,Bulacan,0,125704.7143,28.34285714,84.42857143,20.23721,2775,45.29897143,8.19047619
25/09/2022,Bulacan,0,125882.4286,28.55714286,84.57142857,10.67840429,2775,45.36302857,5.571428571
02/10/2022,Bulacan,14.57142857,126090.2857,28.01428571,82,4.522921429,2775,45.43798571,3.952380953
09/10/2022,Bulacan,17,127292.7143,28.3,78.57142857,10.60465,2775,45.87125714,9.333333333
16/10/2022,Bulacan,17,128947.1429,28.25714286,78.71428571,22.44352143,2775,46.46745714,9.523809524
23/10/2022,Bulacan,4.857142857,130601.7143,28.11428571,78.42857143,21.06611286,2775,47.06364286,8.476190476
30/10/2022,Bulacan,0,132256,28.21428571,79.14285714,5.78372,2775,47.65982857,2.666666667
06/11/2022,Bulacan,0,133910.4286,27.82857143,77.71428571,11.50880571,2775,48.25602857,1.80952381
13/11/2022,Bulacan,0,135565,28,77,11.18621429,2775,48.85222857,1
20/11/2022,Bulacan,8.571428571,137219.2857,27.81428571,77.57142857,4.65465,2775,49.44841429,18.85714286
27/11/2022,Bulacan,10,138873.7143,28.07142857,77.42857143,7.446347143,2775,50.0446,24.80952381
04/12/2022,Bulacan,32.85714286,140528.2857,27.24285714,75.42857143,7.634052857,2775,50.6408,25.66666667
11/12/2022,Bulacan,42.85714286,142182.7143,26.84285714,74.28571429,7.26395,2775,51.237,15.42857143
18/12/2022,Bulacan,40,143837,26.62857143,73.71428571,2.82209,2775,51.83318571,8.047619046
25/12/2022,Bulacan,40,145491.5714,26.57142857,74.57142857,8.708472857,2775,52.42937143,6.333333333
01/01/2023,Bulacan,40,147146,26.44285714,74.28571429,13.12326,2775,53.02557143,3.619047619
08/01/2023,Bulacan,40,147949.2857,25.85714286,74.42857143,7.00581,2775,53.31497143,0.857142857
15/01/2023,Bulacan,40,148113.7143,25.6,74.28571429,3.887541429,2775,53.37428571,2.333333333
22/01/2023,Bulacan,0,148278.2857,25.6,74.57142857,1.501497143,2775,53.43358571,2.333333333
29/01/2023,Bulacan,0,148442.7143,25.72857143,74.57142857,1.21744,2775,53.49288571,1.619047619
05/02/2023,Bulacan,0,148607.2857,26.37142857,73.28571429,2.466611429,2775,53.5522,0.19047619
12/02/2023,Bulacan,0,148771.7143,26.58571429,73,3.018938571,2775,53.61151429,1.333333333
19/02/2023,Bulacan,6,148936.5714,26.54285714,72.42857143,0.71163,2775,53.67081429,1.333333333
26/02/2023,Bulacan,7,149101.2857,26.4,73.14285714,0.552987143,2775,53.73011429,1.904761904
05/03/2023,Bulacan,7.714285714,149265.7143,27.1,70,0.557307143,2775,53.78942857,1.19047619
12/03/2023,Bulacan,3,149430.2857,27.31428571,70.14285714,0.619435714,2775,53.84874286,1
19/03/2023,Bulacan,1,149594.7143,27.27142857,69.71428571,0.68721,2775,53.90804286,0.571428571
26/03/2023,Bulacan,0.428571429,149759.2857,27.3,69.57142857,1.759467143,2775,53.96735714,0
02/04/2023,Bulacan,0,149920.4286,27.92857143,70.71428571,3.019432857,2775,54.02545714,0
09/04/2023,Bulacan,0,149972.4286,29.14285714,72.14285714,8.00581,2775,54.04405714,0
16/04/2023,Bulacan,0,149974.1429,29.17142857,72.42857143,6.330567143,2775,54.0447,0
23/04/2023,Bulacan,0,149975.8571,29,72.14285714,5.012627143,2775,54.04531429,0
30/04/2023,Bulacan,0,149977.5714,28.91428571,71.85714286,3.39302,2775,54.04595714,0.19047619
07/05/2023,Bulacan,0,149979.4286,29.77142857,74,7.675742857,2775,54.0466,0.333333333
14/05/2023,Bulacan,0,149981.1429,29.8,73.57142857,8.16528,2775,54.04721429,0.333333333
21/05/2023,Bulacan,0,149982.8571,29.71428571,74.14285714,7.86628,2775,54.04787143,0.333333333
28/05/2023,Bulacan,0,149984.5714,29.68571429,73.85714286,5.76628,2775,54.0485,0.333333333
04/06/2023,Bulacan,0,149986.4286,29.38571429,77,6.31495,2775,54.04911429,0.333333333
11/06/2023,Bulacan,0,149988.1429,29.08571429,79.57142857,7.04651,2775,54.04977143,0.333333333
18/06/2023,Bulacan,0,149989.8571,29.05714286,79.28571429,14.52442,2775,54.0504,0
25/06/2023,Bulacan,0,149991.5714,29.31428571,80.14285714,8.626082857,2775,54.05102857,0
02/07/2023,Bulacan,1.714285714,149913.7143,28.97142857,80,7.322927143,2775,54.02292857,0.571428571
09/07/2023,Bulacan,3,150252.7143,28.25714286,81.28571429,26.04651,2775,54.14512857,2.19047619
16/07/2023,Bulacan,3,151089.5714,28.28571429,80.28571429,29.95099571,2775,54.44667143,2.333333333
23/07/2023,Bulacan,3,151926.2857,28.41428571,81.14285714,25.30847,2775,54.74822857,2.619047619
30/07/2023,Bulacan,3,152763.2857,28.41428571,80.71428571,9.79767,2775,55.04977143,4.047619047
06/08/2023,Bulacan,3,153599.8571,28.91428571,82.85714286,6.91312,2775,55.35132857,5
13/08/2023,Bulacan,3,154436.7143,29.04285714,83.14285714,10.12840286,2775,55.65287143,5
20/08/2023,Bulacan,0,155273.5714,29.15714286,83.57142857,21.05116,2775,55.95444286,5.190476191
27/08/2023,Bulacan,0,156110.2857,29.15714286,83.85714286,18.43588,2775,56.25597143,5.666666667
03/09/2023,Bulacan,0,156947.2857,29.05714286,84.42857143,15.63122857,2775,56.55754286,5.666666667
10/09/2023,Bulacan,0,157784,28.67142857,85.57142857,9.7093,2775,56.85907143,6.380952381
17/09/2023,Bulacan,0,158620.7143,28.8,85.28571429,14.11660857,2775,57.16064286,7
24/09/2023,Bulacan,0,159457.5714,28.65714286,85.85714286,11.15,2775,57.46217143,9.428571429
01/10/2023,Bulacan,0,160294.2857,28.67142857,84.85714286,6.21512,2775,57.76374286,10.85714286
08/10/2023,Bulacan,0,162735.5714,28.58571429,81.28571429,6.7186,2775,58.64344286,9.904761903
15/10/2023,Bulacan,0,166380,28.54285714,80.28571429,6.974417143,2775,59.95675714,10.33333333
22/10/2023,Bulacan,0,170024.4286,28.61428571,79.71428571,7.000831429,2775,61.27007143,9.761904759
29/10/2023,Bulacan,0,173669,28.42857143,80.28571429,6.00814,2775,62.5834,15
05/11/2023,Bulacan,0,177313.2857,28.6,76.57142857,3.77558,2775,63.89672857,30
12/11/2023,Bulacan,3.571428571,180957.8571,28.35714286,75.71428571,2.708302857,2775,65.21004286,29.9047619
19/11/2023,Bulacan,5,184602.2857,28.47142857,75.28571429,6.35116,2775,66.52335714,31.76190476
26/11/2023,Bulacan,5,188246.8571,28.27142857,75.42857143,3.782224286,2775,67.83667143,31
03/12/2023,Bulacan,5,191891.2857,29.3,75.71428571,2.88455,2775,69.14998571,34.33333333
10/12/2023,Bulacan,5,195535.7143,30.58571429,76.71428571,3.2093,2775,70.46332857,34.33333333
17/12/2023,Bulacan,5,199180.1429,30.27142857,77,3.75548,2775,71.77664286,14.33333333
24/12/2023,Bulacan,3.571428571,202824.7143,30.47142857,77.14285714,3.84651,2775,73.08995714,11
31/12/2023,Bulacan,0,206469,30.35714286,77.85714286,3.84651,2775,74.40327143,11
06/01/2019,Nueva Ecija,0,125348.5,26,73.33333333,0.945625,5751,21.79596667,0
13/01/2019,Nueva Ecija,0,124835,25.74285714,73.42857143,1.3039,5751,21.7067,0
20/01/2019,Nueva Ecija,0,124282,25.84285714,73.57142857,2.50765,5751,21.61057143,0
27/01/2019,Nueva Ecija,0,123729.5714,25.62857143,72.85714286,0.802732857,5751,21.51442857,0
03/02/2019,Nueva Ecija,0,123177,25.6,73.14285714,0.531694286,5751,21.4183,0
10/02/2019,Nueva Ecija,0,122624,25.54285714,74.28571429,0.54918,5751,21.32217143,0
17/02/2019,Nueva Ecija,0,122071,25.5,74.14285714,0.374477143,5751,21.22602857,0
24/02/2019,Nueva Ecija,0,121518,25.52857143,74,0.403204286,5751,21.1299,0
03/03/2019,Nueva Ecija,0,120965,26.21428571,73.85714286,0.519204286,5751,21.03378571,0
10/03/2019,Nueva Ecija,0,120412.1429,26.87142857,74.28571429,0.61639,5751,20.93767143,0
17/03/2019,Nueva Ecija,0,119860,27.04285714,74.28571429,0.465104286,5751,20.84152857,0
24/03/2019,Nueva Ecija,0,119307,26.88571429,74.14285714,0.665181429,5751,20.7454,0
31/03/2019,Nueva Ecija,0,118754,26.95714286,74.14285714,0.96557,5751,20.64927143,0
07/04/2019,Nueva Ecija,0,118603.5714,29.32857143,73,5.259718571,5751,20.6231,0
14/04/2019,Nueva Ecija,0,118990.1429,29.24285714,73.42857143,3.846134286,5751,20.6903,0
21/04/2019,Nueva Ecija,0,119376.5714,29.37142857,72.85714286,1.0071,5751,20.7575,0
28/04/2019,Nueva Ecija,0,119763,29.2,72.71428571,11.60055,5751,20.8247,0
05/05/2019,Nueva Ecija,0,120149.4286,29.7,77.42857143,8.08267,5751,20.8919,0
12/05/2019,Nueva Ecija,0,120536,29.84285714,78.14285714,5.982511429,5751,20.9591,0
19/05/2019,Nueva Ecija,0,120922.4286,29.74285714,78.28571429,9.21202,5751,21.0263,0
26/05/2019,Nueva Ecija,0,121308.7143,29.87142857,78.85714286,4.407184286,5751,21.0935,0
02/06/2019,Nueva Ecija,0,121695.4286,29.9,78.42857143,2.94895,5751,21.1607,0
09/06/2019,Nueva Ecija,0,122081.7143,29.85714286,81.42857143,5.73115,5751,21.2279,0
16/06/2019,Nueva Ecija,0,122468.2857,29.78571429,81.28571429,7.616392857,5751,21.2951,0
23/06/2019,Nueva Ecija,0,122854.5714,30,80.28571429,7.133332857,5751,21.3623,0
30/06/2019,Nueva Ecija,0,123241.2857,29.72857143,82,4.04044,5751,21.4295,0
07/07/2019,Nueva Ecija,0,123896.4286,28.38571429,85.14285714,9.159408571,5751,21.54344286,0
14/07/2019,Nueva Ecija,0,124909.5714,28.4,84.42857143,12.04629143,5751,21.71965714,0
21/07/2019,Nueva Ecija,0,125923.1429,28.34285714,85.57142857,14.75792,5751,21.89585714,0
28/07/2019,Nueva Ecija,0,126936.5714,28.32857143,84.42857143,15.45519,5751,22.07208571,0
04/08/2019,Nueva Ecija,0,127949.8571,28.01428571,88.85714286,11.57743714,5751,22.24828571,0
11/08/2019,Nueva Ecija,0,128963.4286,27.71428571,90.14285714,6.4071,5751,22.42451429,10.5
18/08/2019,Nueva Ecija,0,129976.7143,27.67142857,91.57142857,18.55792,5751,22.60071429,10.5
25/08/2019,Nueva Ecija,0,130990.1429,27.54285714,91.14285714,15.74574286,5751,22.77694286,49.67857143
01/09/2019,Nueva Ecija,0,132003.5714,27.68571429,90.71428571,13.63661,5751,22.95314286,82.39285714
08/09/2019,Nueva Ecija,0,133016.8571,27.55714286,89.28571429,18.89781,5751,23.12935714,163.2857143
15/09/2019,Nueva Ecija,0,134030.4286,27.51428571,89.14285714,10.34074714,5751,23.30557143,261.75
22/09/2019,Nueva Ecija,3,135043.7143,27.45714286,89.28571429,4.385088571,5751,23.48178571,321.25
29/09/2019,Nueva Ecija,75,136057.1429,27.57142857,89,7.15792,5751,23.658,406.7142857
06/10/2019,Nueva Ecija,74.14285714,136151,28.28571429,78.85714286,2.812877143,5751,23.67431429,465.1785714
13/10/2019,Nueva Ecija,72,134221.7143,28.4,76.57142857,1.915765714,5751,23.33885714,469.75
20/10/2019,Nueva Ecija,94,132231.2857,28.34285714,76.85714286,4.01803,5751,22.99274286,457.7857143
27/10/2019,Nueva Ecija,132.8571429,130240.7143,28.48571429,76.85714286,10.00117,5751,22.64662857,394.7857143
03/11/2019,Nueva Ecija,84.42857143,128250.2857,27.8,77.85714286,8.999608571,5751,22.30051429,282.2142857
10/11/2019,Nueva Ecija,117.2857143,126259.7143,27.6,78.14285714,4.00273,5751,21.9544,240.3214286
17/11/2019,Nueva Ecija,152.4285714,124269.2857,27.65714286,78.28571429,4.417724286,5751,21.60827143,222.75
24/11/2019,Nueva Ecija,165.8571429,122278.7143,27.65714286,77.57142857,6.239348571,5751,21.26217143,204.0357143
01/12/2019,Nueva Ecija,164.4285714,120288.1429,27.57142857,77.42857143,8.57596,5751,20.91604286,158.1428571
08/12/2019,Nueva Ecija,178.4285714,118297.7143,27.14285714,73.71428571,0.93115,5751,20.56992857,107.0714286
15/12/2019,Nueva Ecija,168.1428571,116307.1429,27.35714286,74.28571429,3.939424286,5751,20.22382857,41.25
22/12/2019,Nueva Ecija,125.4285714,114316.7143,27.35714286,73.71428571,5.480797143,5751,19.8777,26.64285714
29/12/2019,Nueva Ecija,107.4285714,112326.1429,27.21428571,74,1.1918,5751,19.53158571,25.71428571
05/01/2020,Nueva Ecija,71.14285714,110528,26.58571429,75.42857143,1.856594286,5751,19.21894286,31
12/01/2020,Nueva Ecija,70,109423,26.58571429,74.85714286,2.18423,5751,19.02677143,29.89285714
19/01/2020,Nueva Ecija,92.14285714,108375.5714,26.62857143,75.14285714,1.15847,5751,18.84465714,40.03571429
26/01/2020,Nueva Ecija,123,107328.1429,26.45714286,75.14285714,1.51327,5751,18.66252857,35.96428571
02/02/2020,Nueva Ecija,128.5714286,106280.8571,26.47142857,73.71428571,1.55761,5751,18.48041429,28.28571429
09/02/2020,Nueva Ecija,105.1428571,105233.4286,25.72857143,71.71428571,0.97213,5751,18.29828571,18.35714286
16/02/2020,Nueva Ecija,66.57142857,104186,25.68571429,72.14285714,1.23013,5751,18.11615714,11.25
23/02/2020,Nueva Ecija,69.14285714,103138.7143,25.8,72.57142857,1.161432857,5751,17.93404286,8.285714286
01/03/2020,Nueva Ecija,53,102091.2857,26.01428571,72.85714286,0.73169,5751,17.75192857,8
08/03/2020,Nueva Ecija,28.14285714,101044,27.77142857,74,0.82077,5751,17.5698,4.535714286
15/03/2020,Nueva Ecija,2.714285714,99996.57143,28.05714286,74,0.86261,5751,17.38767143,0
22/03/2020,Nueva Ecija,0,98949.14286,27.85714286,73.71428571,1.123185714,5751,17.20555714,0
29/03/2020,Nueva Ecija,0,97901.85714,27.54285714,74,2.49836,5751,17.02342857,0.25
05/04/2020,Nueva Ecija,0,96713.28571,28.92857143,72.57142857,2.752537143,5751,16.81674286,0.75
12/04/2020,Nueva Ecija,0,95016.28571,29.6,71.42857143,3.013974286,5751,16.5217,0.75
19/04/2020,Nueva Ecija,0,93276.71429,29.61428571,71.14285714,3.4388,5751,16.2192,0.75
